,DATE,GDP,EXCH,STOCK,GOLD
2143,1995-07-01,3.5,1.5964,1010.66,385.7
2144,1995-07-01,3.5,1.6003,1005.28,383.0
2145,1995-07-01,3.5,1.598,1001.21,383.35
2146,1995-10-01,2.7,1.5909,1027.57,383.25
2147,1995-10-01,2.7,1.5808,1020.45,382.2
2148,1995-10-01,2.7,1.5837,1002.27,382.5
2149,1995-10-01,2.7,1.584,1014.2,383.25
2150,1995-10-01,2.7,1.5812,1012.04,383.05
2151,1995-10-01,2.7,1.5795,984.74,384.5
2152,1995-10-01,2.7,1.5778,983.47,385.1
2153,1995-10-01,2.7,1.5730000000000002,1001.57,384.5
2154,1995-10-01,2.7,1.5735,1015.63,384.45
2155,1995-10-01,2.7,1.5725,1018.38,383.8
2156,1995-10-01,2.7,1.575,1018.13,383.85
2157,1995-10-01,2.7,1.574,1035.44,383.4
2158,1995-10-01,2.7,1.5695,1045.13,383.65
2159,1995-10-01,2.7,1.5725,1046.97,381.75
2160,1995-10-01,2.7,1.5759,1039.53,381.75
2161,1995-10-01,2.7,1.58,1036.92,382.55
2162,1995-10-01,2.7,1.581,1039.24,382.5
2163,1995-10-01,2.7,1.5795,1026.47,382.65
2164,1995-10-01,2.7,1.574,1017.57,382.9
2165,1995-10-01,2.7,1.5795,1025.55,382.6
2166,1995-10-01,2.7,1.5775,1039.69,382.15
2167,1995-10-01,2.7,1.5807,1036.06,382.65
2168,1996-01-01,3.0,1.5550000000000002,1055.39,388.4333333333333
2169,1996-01-01,3.0,1.5565,1058.65,389.15
2170,1996-01-01,3.0,1.5517,1046.26,393.4
2171,1996-01-01,3.0,1.5463,1029.82,394.25
2172,1996-01-01,3.0,1.5519999999999998,1033.47,395.9
2173,1996-01-01,3.0,1.5495,1032.37,396.6
2174,1996-01-01,3.0,1.5475,998.81,394.55
2175,1996-01-01,3.0,1.5456,990.21,400.0
2176,1996-01-01,3.0,1.5445,1011.1,399.0
2177,1996-01-01,3.0,1.5487,1008.23,399.6
2178,1996-01-01,3.0,1.54335,988.57,395.55
2179,1996-01-01,3.0,1.538,995.87,397.6
2180,1996-01-01,3.0,1.5255,998.3,397.7
2181,1996-01-01,3.0,1.5228,1007.24,397.5
2182,1996-01-01,3.0,1.5093,1018.45,399.1
2183,1996-01-01,3.0,1.5135,1029.44,402.2
2184,1996-01-01,3.0,1.5135,1028.04,403.65
2185,1996-01-01,3.0,1.5092,1043.46,402.5
2186,1996-01-01,3.0,1.5075,1035.95,406.6
2187,1996-01-01,3.0,1.503,1040.96,406.5
2188,1996-01-01,3.0,1.5063,1042.51,404.5
2189,1996-01-01,3.0,1.5037,1051.3,406.55
2190,1996-01-01,3.0,1.5096,1059.79,405.55
2191,1996-04-01,6.8,1.5244,1106.57,394.2
2192,1996-04-01,6.8,1.5248,1111.29,394.35
2193,1996-04-01,6.8,1.526,1115.85,394.65
2194,1996-04-01,6.8,1.5295,1118.21,393.75
2195,1996-04-01,6.8,1.5287,1111.935,394.6
2196,1996-04-01,6.8,1.531,1105.66,395.45
2197,1996-04-01,6.8,1.5243,1109.15,396.3
2198,1996-04-01,6.8,1.5115,1105.28,394.55
2199,1996-04-01,6.8,1.5125,1097.14,394.3
2200,1996-04-01,6.8,1.5123,1100.94,394.75
2201,1996-04-01,6.8,1.5085,1110.44,393.2
2202,1996-04-01,6.8,1.5071,1124.92,393.5
2203,1996-04-01,6.8,1.507,1120.87,391.1
2204,1996-04-01,6.8,1.51,1136.3,390.5
2205,1996-04-01,6.8,1.5168,1138.7,390.9
2206,1996-04-01,6.8,1.5112,1153.5,391.0
2207,1996-04-01,6.8,1.5161,1166.76,391.75
2208,1996-04-01,6.8,1.5138,1176.83,390.8
2209,1996-04-01,6.8,1.5127,1184.17,393.3
2210,1996-04-01,6.8,1.5103,1186.89,391.9
2211,1996-04-01,6.8,1.5094,1188.2,390.85
2212,1996-04-01,6.8,1.505,1190.52,391.3
2213,1996-07-01,3.6,1.5545,1197.45,381.55
2214,1996-07-01,3.6,1.5583,1191.15,381.95
2215,1996-07-01,3.6,1.5587,1181.6,381.95
2216,1996-07-01,3.6,1.55545,1169.975,381.0
2217,1996-07-01,3.6,1.5522,1158.35,381.5
2218,1996-07-01,3.6,1.5530000000000002,1148.82,381.9
2219,1996-07-01,3.6,1.5495,1153.59,382.9
2220,1996-07-01,3.6,1.5504,1141.19,383.0
2221,1996-07-01,3.6,1.5555,1106.36,382.7
2222,1996-07-01,3.6,1.5525,1103.49,383.6
2223,1996-07-01,3.6,1.55,1060.19,382.75
2224,1996-07-01,3.6,1.5585,1053.47,384.25
2225,1996-07-01,3.6,1.5432,1086.65,383.4
2226,1996-07-01,3.6,1.5479,1109.82,384.0
2227,1996-07-01,3.6,1.5466,1097.68,384.5
2228,1996-07-01,3.6,1.5512,1081.39,384.85
2229,1996-07-01,3.6,1.5515,1049.07,385.1
2230,1996-07-01,3.6,1.5525,1042.37,384.4
2231,1996-07-01,3.6,1.5572,1062.39,384.8
2232,1996-07-01,3.6,1.5545,1079.44,385.2
2233,1996-07-01,3.6,1.557,1066.47,384.5
2234,1996-07-01,3.6,1.5558,1071.95,384.8
2235,1996-07-01,3.6,1.5556,1080.59,385.3
2236,1996-10-01,4.2,1.564,1221.51,378.65
2237,1996-10-01,4.2,1.5685,1236.11,380.3
2238,1996-10-01,4.2,1.5661,1233.09,378.85
2239,1996-10-01,4.2,1.5623,1247.56,380.7
2240,1996-10-01,4.2,1.5635,1250.87,380.1
2241,1996-10-01,4.2,1.5631,1240.15,380.85
2242,1996-10-01,4.2,1.5642,1237.98,381.35
2243,1996-10-01,4.2,1.5651,1236.97,381.75
2244,1996-10-01,4.2,1.5755,1248.27,380.75
2245,1996-10-01,4.2,1.5789,1256.36,380.9
2246,1996-10-01,4.2,1.5823,1258.1,381.0
2247,1996-10-01,4.2,1.5835,1250.99,381.5
2248,1996-10-01,4.2,1.5863,1241.96,380.6
2249,1996-10-01,4.2,1.5903,1242.48,380.0
2250,1996-10-01,4.2,1.5916,1236.41,381.0
2251,1996-10-01,4.2,1.5953,1220.0,383.35
2252,1996-10-01,4.2,1.5968,1227.88,383.5
2253,1996-10-01,4.2,1.5918,1227.0,383.0
2254,1996-10-01,4.2,1.6062,1222.6,382.55
2255,1996-10-01,4.2,1.6122,1215.89,382.9
2256,1996-10-01,4.2,1.6099,1203.05,381.7
2257,1996-10-01,4.2,1.6326,1206.23,379.7
2258,1996-10-01,4.2,1.6278,1221.51,379.5
2259,1997-01-01,2.6,1.69965,1285.865,367.45
2260,1997-01-01,2.6,1.6869999999999998,1280.7,366.55
2261,1997-01-01,2.6,1.69,1310.68,364.0
2262,1997-01-01,2.6,1.685,1316.4,358.5
2263,1997-01-01,2.6,1.695,1327.73,359.0
2264,1997-01-01,2.6,1.6871,1320.35,356.6
2265,1997-01-01,2.6,1.6945,1326.2,356.5
2266,1997-01-01,2.6,1.6814,1332.02,358.25
2267,1997-01-01,2.6,1.6713,1330.91,359.6
2268,1997-01-01,2.6,1.6695,1346.36,357.4
2269,1997-01-01,2.6,1.6785,1333.53,354.45
2270,1997-01-01,2.6,1.6762,1340.58,353.05
2271,1997-01-01,2.6,1.6602,1349.05,355.75
2272,1997-01-01,2.6,1.6617,1364.28,353.1
2273,1997-01-01,2.6,1.6632,1376.97,354.7
2274,1997-01-01,2.6,1.6534,1388.06,351.2
2275,1997-01-01,2.6,1.6285,1378.37,348.0
2276,1997-01-01,2.6,1.6283,1363.83,352.5
2277,1997-01-01,2.6,1.624,1352.81,353.6
2278,1997-01-01,2.6,1.6155,1354.37,353.7
2279,1997-01-01,2.6,1.6207,1355.17,351.1
2280,1997-01-01,2.6,1.6183,1371.02,349.25
2281,1997-01-01,2.6,1.6012,1379.85,345.5
2282,1997-04-01,6.8,1.6485,1216.93,350.0
2283,1997-04-01,6.8,1.6425,1201.0,351.05
2284,1997-04-01,6.8,1.646,1213.76,348.75
2285,1997-04-01,6.8,1.6389,1236.73,347.4
2286,1997-04-01,6.8,1.6277,1251.35,349.0
2287,1997-04-01,6.8,1.6233,1257.37,349.1
2288,1997-04-01,6.8,1.622,1249.43,347.8
2289,1997-04-01,6.8,1.6230000000000002,1235.77,347.6
2290,1997-04-01,6.8,1.6245,1206.9,347.95
2291,1997-04-01,6.8,1.6225,1216.41,346.75
2292,1997-04-01,6.8,1.6255,1212.88,343.0
2293,1997-04-01,6.8,1.6225,1210.27,339.9
2294,1997-04-01,6.8,1.631,1217.07,340.4
2295,1997-04-01,6.8,1.6315,1222.57,342.1
2296,1997-04-01,6.8,1.6353,1203.95,342.25
2297,1997-04-01,6.8,1.6362,1212.74,341.6
2298,1997-04-01,6.8,1.6213,1227.14,341.0
2299,1997-04-01,6.8,1.625,1228.1,340.9
2300,1997-04-01,6.8,1.6235,1209.29,342.25
2301,1997-04-01,6.8,1.6232,1217.03,340.2
2302,1997-04-01,6.8,1.6312,1242.63,339.25
2303,1997-04-01,6.8,1.62,1260.76,340.15
2304,1997-07-01,5.1,1.6574,1438.25,333.7
2305,1997-07-01,5.1,1.6669999999999998,1455.61,332.15
2306,1997-07-01,5.1,1.6885,1467.61,332.55
2307,1997-07-01,5.1,1.68775,1469.175,324.45
2308,1997-07-01,5.1,1.6869999999999998,1470.74,318.0
2309,1997-07-01,5.1,1.6885,1485.1,320.8
2310,1997-07-01,5.1,1.6840000000000002,1486.63,317.3
2311,1997-07-01,5.1,1.6881,1490.93,319.8
2312,1997-07-01,5.1,1.6935,1502.62,319.5
2313,1997-07-01,5.1,1.6882,1523.88,321.7
2314,1997-07-01,5.1,1.6765,1542.11,319.75
2315,1997-07-01,5.1,1.6745,1580.63,319.5
2316,1997-07-01,5.1,1.675,1568.85,319.4
2317,1997-07-01,5.1,1.6761,1547.99,324.2
2318,1997-07-01,5.1,1.6776,1536.23,326.2
2319,1997-07-01,5.1,1.6744,1563.86,328.25
2320,1997-07-01,5.1,1.6779,1567.65,324.9
2321,1997-07-01,5.1,1.6729,1569.13,321.95
2322,1997-07-01,5.1,1.6628,1569.58,324.1
2323,1997-07-01,5.1,1.6292,1563.53,325.75
2324,1997-07-01,5.1,1.6275,1572.32,326.55
2325,1997-07-01,5.1,1.621,1588.05,327.55
2326,1997-07-01,5.1,1.6388,1593.81,326.35
2327,1997-10-01,3.5,1.6145,1690.3,337.15
2328,1997-10-01,3.5,1.6135,1702.41,333.35
2329,1997-10-01,3.5,1.6130000000000002,1715.87,331.7
2330,1997-10-01,3.5,1.6130000000000002,1721.91,332.5
2331,1997-10-01,3.5,1.6195,1737.27,331.95
2332,1997-10-01,3.5,1.6208,1741.77,332.6
2333,1997-10-01,3.5,1.6245,1745.85,333.4
2334,1997-10-01,3.5,1.6207,1739.03,328.9
2335,1997-10-01,3.5,1.6202,1742.12,328.2
2336,1997-10-01,3.5,1.6197,1732.79,327.75
2337,1997-10-01,3.5,1.6235,1723.37,326.5
2338,1997-10-01,3.5,1.6187,1699.66,327.35
2339,1997-10-01,3.5,1.6145,1666.85,324.3
2340,1997-10-01,3.5,1.6297,1685.45,323.9
2341,1997-10-01,3.5,1.6338,1712.54,323.3
2342,1997-10-01,3.5,1.6338,1708.08,322.45
2343,1997-10-01,3.5,1.6317,1671.25,324.3
2344,1997-10-01,3.5,1.6347,1650.92,316.65
2345,1997-10-01,3.5,1.6548,1535.09,311.8
2346,1997-10-01,3.5,1.6756,1603.02,312.35
2347,1997-10-01,3.5,1.6721,1602.75,313.5
2348,1997-10-01,3.5,1.6655,1570.41,316.75
2349,1997-10-01,3.5,1.6786,1593.61,311.4
2350,1998-01-01,4.1,1.6422,1575.94,288.73333333333335
2351,1998-01-01,4.1,1.6417,1581.53,288.0
2352,1998-01-01,4.1,1.633,1594.12,284.4
2353,1998-01-01,4.1,1.6335,1580.14,282.8
2354,1998-01-01,4.1,1.6253,1561.7,281.6
2355,1998-01-01,4.1,1.6114,1555.54,281.65
2356,1998-01-01,4.1,1.6165,1503.22,278.7
2357,1998-01-01,4.1,1.6221,1507.58,278.9
2358,1998-01-01,4.1,1.6345,1541.63,279.5
2359,1998-01-01,4.1,1.6301,1548.76,282.5
2360,1998-01-01,4.1,1.63,1547.06,282.5
2361,1998-01-01,4.1,1.6337,1562.88,290.0
2362,1998-01-01,4.1,1.6303999999999998,1576.5100000000002,287.25
2363,1998-01-01,4.1,1.6271,1590.14,288.4
2364,1998-01-01,4.1,1.6264,1587.92,291.0
2365,1998-01-01,4.1,1.6498,1576.51,293.8
2366,1998-01-01,4.1,1.6687,1575.93,291.0
2367,1998-01-01,4.1,1.6525,1561.46,302.75
2368,1998-01-01,4.1,1.6474,1578.9,298.9
2369,1998-01-01,4.1,1.643,1610.82,300.0
2370,1998-01-01,4.1,1.64,1619.49,302.5
2371,1998-01-01,4.1,1.6325,1619.36,304.85
2372,1998-04-01,3.8,1.6740000000000002,1847.66,301.0
2373,1998-04-01,3.8,1.6665,1852.96,300.3
2374,1998-04-01,3.8,1.6575,1855.4,306.0
2375,1998-04-01,3.8,1.6635,1829.14,310.6
2376,1998-04-01,3.8,1.6658,1798.71,309.2
2377,1998-04-01,3.8,1.6683,1807.01,308.8
2378,1998-04-01,3.8,1.6725,1820.24,307.65
2379,1998-04-01,3.8,1.6718,1822.595,308.26666666666665
2380,1998-04-01,3.8,1.6668,1824.95,308.8833333333333
2381,1998-04-01,3.8,1.6840000000000002,1843.03,309.5
2382,1998-04-01,3.8,1.683,1863.26,307.2
2383,1998-04-01,3.8,1.6909999999999998,1858.24,306.3
2384,1998-04-01,3.8,1.6840000000000002,1866.6,308.45
2385,1998-04-01,3.8,1.6757,1887.14,307.45
2386,1998-04-01,3.8,1.6762,1903.87,307.5
2387,1998-04-01,3.8,1.6718,1917.61,312.8
2388,1998-04-01,3.8,1.6665,1881.39,312.75
2389,1998-04-01,3.8,1.6678,1868.96,313.15
2390,1998-04-01,3.8,1.6733,1820.31,309.65
2391,1998-04-01,3.8,1.6673,1831.77,308.45
2392,1998-04-01,3.8,1.6702,1851.64,308.25
2393,1998-04-01,3.8,1.6727,1868.41,310.7
2394,1998-07-01,5.1,1.6616,1914.46,296.8
2395,1998-07-01,5.1,1.6565,1894.0,294.05
2396,1998-07-01,5.1,1.6471,1901.735,294.6
2397,1998-07-01,5.1,1.6442,1909.47,293.25
2398,1998-07-01,5.1,1.6375,1908.11,293.75
2399,1998-07-01,5.1,1.6369,1935.39,292.0
2400,1998-07-01,5.1,1.6315,1939.82,291.8
2401,1998-07-01,5.1,1.6325,1943.04,290.6
2402,1998-07-01,5.1,1.6412,1965.53,291.5
2403,1998-07-01,5.1,1.6355,1968.41,293.35
2404,1998-07-01,5.1,1.6337,1994.54,293.15
2405,1998-07-01,5.1,1.6387,2000.56,294.95
2406,1998-07-01,5.1,1.6427,2008.76,293.8
2407,1998-07-01,5.1,1.648,2014.25,294.85
2408,1998-07-01,5.1,1.643,1979.14,294.9
2409,1998-07-01,5.1,1.642,1969.75,293.95
2410,1998-07-01,5.1,1.6474,1935.22,293.3
2411,1998-07-01,5.1,1.6594,1930.99,294.6
2412,1998-07-01,5.1,1.6565,1933.26,290.65
2413,1998-07-01,5.1,1.6485,1896.53,290.6
2414,1998-07-01,5.1,1.644,1881.49,290.75
2415,1998-07-01,5.1,1.6415,1919.58,290.0
2416,1998-07-01,5.1,1.6349,1872.39,288.85
2417,1998-10-01,6.6,1.7045,1612.33,297.6
2418,1998-10-01,6.6,1.7026,1614.98,300.8
2419,1998-10-01,6.6,1.6901,1536.69,298.75
2420,1998-10-01,6.6,1.6833,1510.89,294.65
2421,1998-10-01,6.6,1.6968,1462.61,298.0
2422,1998-10-01,6.6,1.7222,1419.12,300.25
2423,1998-10-01,6.6,1.703,1492.49,298.7
2424,1998-10-01,6.6,1.70225,1546.08,296.45
2425,1998-10-01,6.6,1.7015,1509.45,295.55
2426,1998-10-01,6.6,1.7055,1540.97,295.3
2427,1998-10-01,6.6,1.7028,1611.01,298.15
2428,1998-10-01,6.6,1.703,1620.95,297.95
2429,1998-10-01,6.6,1.6995,1648.73,298.55
2430,1998-10-01,6.6,1.706,1639.19,295.4
2431,1998-10-01,6.6,1.7005,1674.75,295.25
2432,1998-10-01,6.6,1.695,1702.64,292.9
2433,1998-10-01,6.6,1.69,1693.86,292.25
2434,1998-10-01,6.6,1.683,1724.98,291.45
2435,1998-10-01,6.6,1.6722,1717.63,293.0
2436,1998-10-01,6.6,1.672,1737.35,293.15
2437,1998-10-01,6.6,1.6758,1757.19,294.0
2438,1998-10-01,6.6,1.6735,1771.39,292.3
2439,1999-01-01,3.8,1.66045,2200.37,287.3666666666667
2440,1999-01-01,3.8,1.6581,2208.05,287.15
2441,1999-01-01,3.8,1.6566,2251.27,287.15
2442,1999-01-01,3.8,1.6547,2320.86,287.65
2443,1999-01-01,3.8,1.6495,2326.09,289.95
2444,1999-01-01,3.8,1.6405,2344.41,290.9
2445,1999-01-01,3.8,1.6375,2384.59,291.15
2446,1999-01-01,3.8,1.6308,2320.75,289.8
2447,1999-01-01,3.8,1.6493,2316.81,285.45
2448,1999-01-01,3.8,1.653,2276.82,285.65
2449,1999-01-01,3.8,1.65,2348.2,285.95
2450,1999-01-01,3.8,1.6525,2378.185,286.75
2451,1999-01-01,3.8,1.655,2408.17,286.5
2452,1999-01-01,3.8,1.6467,2415.49,286.0
2453,1999-01-01,3.8,1.6516,2344.72,287.75
2454,1999-01-01,3.8,1.656,2338.88,287.0
2455,1999-01-01,3.8,1.6563,2369.31,287.7
2456,1999-01-01,3.8,1.6585,2433.41,287.1
2457,1999-01-01,3.8,1.6485,2407.14,283.8
2458,1999-01-01,3.8,1.6469999999999998,2477.34,283.55
2459,1999-01-01,3.8,1.6457,2505.89,285.4
2460,1999-04-01,3.1,1.6063,2493.37,280.55
2461,1999-04-01,3.1,1.6023,2526.715,279.8666666666667
2462,1999-04-01,3.1,1.6015,2560.06,279.18333333333334
2463,1999-04-01,3.1,1.592,2563.17,278.5
2464,1999-04-01,3.1,1.5975,2544.43,280.15
2465,1999-04-01,3.1,1.6083,2573.39,281.0
2466,1999-04-01,3.1,1.6068,2593.05,280.6
2467,1999-04-01,3.1,1.6127,2598.81,283.2
2468,1999-04-01,3.1,1.6135,2583.5,283.45
2469,1999-04-01,3.1,1.6124,2507.28,283.4
2470,1999-04-01,3.1,1.6103,2521.77,283.65
2471,1999-04-01,3.1,1.6112,2484.04,284.2
2472,1999-04-01,3.1,1.6075,2345.61,284.2
2473,1999-04-01,3.1,1.6135,2409.64,284.35
2474,1999-04-01,3.1,1.6074,2489.08,283.25
2475,1999-04-01,3.1,1.6117,2561.61,283.4
2476,1999-04-01,3.1,1.617,2590.69,283.3
2477,1999-04-01,3.1,1.6113,2652.05,281.5
2478,1999-04-01,3.1,1.6177,2602.41,281.05
2479,1999-04-01,3.1,1.6148,2550.37,283.0
2480,1999-04-01,3.1,1.6105,2528.44,283.0
2481,1999-04-01,3.1,1.6085,2542.85,286.6
2482,1999-07-01,5.3,1.5765,2706.18,262.6
2483,1999-07-01,5.3,1.5792,2741.02,263.1
2484,1999-07-01,5.3,1.5739999999999998,2738.9,261.8
2485,1999-07-01,5.3,1.5688,2736.78,257.6
2486,1999-07-01,5.3,1.5602,2743.04,257.1
2487,1999-07-01,5.3,1.5577,2771.86,257.2
2488,1999-07-01,5.3,1.5515,2793.07,257.3
2489,1999-07-01,5.3,1.5558,2790.44,256.0
2490,1999-07-01,5.3,1.5566,2778.23,254.65
2491,1999-07-01,5.3,1.5635,2818.13,255.25
2492,1999-07-01,5.3,1.5665,2839.37,253.3
2493,1999-07-01,5.3,1.5622,2864.48,255.65
2494,1999-07-01,5.3,1.5630000000000002,2830.29,253.95
2495,1999-07-01,5.3,1.57,2732.18,252.8
2496,1999-07-01,5.3,1.5766,2761.77,254.5
2497,1999-07-01,5.3,1.5835,2684.44,253.95
2498,1999-07-01,5.3,1.578,2692.4,255.3
2499,1999-07-01,5.3,1.5905,2619.19,253.5
2500,1999-07-01,5.3,1.5895,2679.33,254.6
2501,1999-07-01,5.3,1.5935,2705.84,254.1
2502,1999-07-01,5.3,1.6130000000000002,2640.01,253.9
2503,1999-07-01,5.3,1.6207,2638.49,255.6
2504,1999-10-01,7.0,1.655,2736.85,307.5
2505,1999-10-01,7.0,1.6555,2795.97,312.75
2506,1999-10-01,7.0,1.6525,2799.67,325.5
2507,1999-10-01,7.0,1.656,2857.21,318.25
2508,1999-10-01,7.0,1.652,2860.7,323.5
2509,1999-10-01,7.0,1.652,2886.57,323.25
2510,1999-10-01,7.0,1.65275,2915.95,317.75
2511,1999-10-01,7.0,1.6535,2872.43,320.25
2512,1999-10-01,7.0,1.6532,2801.27,321.75
2513,1999-10-01,7.0,1.6575,2806.84,321.0
2514,1999-10-01,7.0,1.6684,2731.83,315.75
2515,1999-10-01,7.0,1.672,2689.15,311.75
2516,1999-10-01,7.0,1.6708,2688.18,309.5
2517,1999-10-01,7.0,1.6643,2788.13,307.0
2518,1999-10-01,7.0,1.6765,2801.95,302.85
2519,1999-10-01,7.0,1.6584,2816.52,302.4
2520,1999-10-01,7.0,1.6631,2815.95,302.0
2521,1999-10-01,7.0,1.6525,2811.47,296.4
2522,1999-10-01,7.0,1.6477,2802.52,290.6
2523,1999-10-01,7.0,1.64,2875.22,296.25
2524,1999-10-01,7.0,1.6425,2966.43,299.1
2525,2000-01-01,1.5,1.6269999999999998,4131.15,284.4166666666667
2526,2000-01-01,1.5,1.6369999999999998,3901.69,281.5
2527,2000-01-01,1.5,1.6415,3877.54,280.45
2528,2000-01-01,1.5,1.6475,3727.13,279.4
2529,2000-01-01,1.5,1.6384,3882.62,282.1
2530,2000-01-01,1.5,1.6374,4049.67,281.6
2531,2000-01-01,1.5,1.648,3921.19,282.25
2532,2000-01-01,1.5,1.6465,3850.02,282.25
2533,2000-01-01,1.5,1.6482,3957.21,282.1
2534,2000-01-01,1.5,1.6353,4064.27,283.3
2535,2000-01-01,1.5,1.63665,4097.54,285.35
2536,2000-01-01,1.5,1.638,4130.81,285.8
2537,2000-01-01,1.5,1.6438,4151.29,287.65
2538,2000-01-01,1.5,1.6538,4189.51,288.1
2539,2000-01-01,1.5,1.6504,4235.4,287.75
2540,2000-01-01,1.5,1.652,4096.08,287.2
2541,2000-01-01,1.5,1.6482,4167.41,288.0
2542,2000-01-01,1.5,1.6395,4069.91,285.9
2543,2000-01-01,1.5,1.6363,4039.56,285.55
2544,2000-01-01,1.5,1.621,3887.07,286.75
2545,2000-01-01,1.5,1.6182,3940.35,283.3
2546,2000-04-01,7.5,1.598,4223.68,277.5
2547,2000-04-01,7.5,1.5965,4148.89,276.85
2548,2000-04-01,7.5,1.59,4169.22,281.3
2549,2000-04-01,7.5,1.58,4267.56,279.35
2550,2000-04-01,7.5,1.5830000000000002,4446.45,280.15
2551,2000-04-01,7.5,1.5828,4188.2,282.25
2552,2000-04-01,7.5,1.5873,4055.9,282.5
2553,2000-04-01,7.5,1.5882,3769.63,280.4
2554,2000-04-01,7.5,1.5881,3676.78,281.4
2555,2000-04-01,7.5,1.586,3321.29,282.0
2556,2000-04-01,7.5,1.5853,3539.16,281.75
2557,2000-04-01,7.5,1.5764,3793.57,281.1
2558,2000-04-01,7.5,1.5777,3706.41,281.35
2559,2000-04-01,7.5,1.5801,3643.88,279.85
2560,2000-04-01,7.5,1.5785,3563.180000000001,279.73333333333335
2561,2000-04-01,7.5,1.58,3482.48,279.6166666666667
2562,2000-04-01,7.5,1.5787,3711.23,279.5
2563,2000-04-01,7.5,1.5795,3630.09,276.2
2564,2000-04-01,7.5,1.5748,3774.03,276.0
2565,2000-04-01,7.5,1.556,3860.66,275.05
2566,2000-07-01,0.5,1.5135,3991.93,287.65
2567,2000-07-01,0.5,1.51275,3927.515,286.5
2568,2000-07-01,0.5,1.5119999999999998,3863.1,286.85
2569,2000-07-01,0.5,1.5119999999999998,3960.57,284.9
2570,2000-07-01,0.5,1.5143,4023.2,282.85
2571,2000-07-01,0.5,1.5137,3980.29,284.1
2572,2000-07-01,0.5,1.514,3956.42,282.85
2573,2000-07-01,0.5,1.5068,4099.59,279.95
2574,2000-07-01,0.5,1.499,4174.86,280.8
2575,2000-07-01,0.5,1.499,4246.18,280.25
2576,2000-07-01,0.5,1.492,4274.67,282.45
2577,2000-07-01,0.5,1.4945,4177.17,282.75
2578,2000-07-01,0.5,1.4942,4055.63,279.2
2579,2000-07-01,0.5,1.5094,4184.56,279.35
2580,2000-07-01,0.5,1.5167,4094.45,279.3
2581,2000-07-01,0.5,1.514,3981.57,279.75
2582,2000-07-01,0.5,1.519,4029.57,279.7
2583,2000-07-01,0.5,1.5154,3987.72,279.4
2584,2000-07-01,0.5,1.5116,3842.23,279.85
2585,2000-07-01,0.5,1.5025,3663.0,278.1
2586,2000-07-01,0.5,1.4983,3766.99,276.75
2587,2000-10-01,2.5,1.4675,3568.9,273.1
2588,2000-10-01,2.5,1.4565,3455.83,272.1
2589,2000-10-01,2.5,1.4558,3523.1,271.35
2590,2000-10-01,2.5,1.4502,3472.1,270.4
2591,2000-10-01,2.5,1.4445,3361.01,270.0
2592,2000-10-01,2.5,1.44645,3355.56,270.0
2593,2000-10-01,2.5,1.4484,3240.54,270.5
2594,2000-10-01,2.5,1.462,3168.49,272.75
2595,2000-10-01,2.5,1.4735,3074.68,274.0
2596,2000-10-01,2.5,1.4597,3316.77,273.25
2597,2000-10-01,2.5,1.4455,3290.28,271.6
2598,2000-10-01,2.5,1.4426,3213.96,270.25
2599,2000-10-01,2.5,1.4464,3171.56,272.0
2600,2000-10-01,2.5,1.4422,3418.6,270.3
2601,2000-10-01,2.5,1.4448,3483.14,270.45
2602,2000-10-01,2.5,1.455,3468.69,271.45
2603,2000-10-01,2.5,1.449,3419.79,270.2
2604,2000-10-01,2.5,1.4335,3229.57,266.8
2605,2000-10-01,2.5,1.4313,3272.18,266.4
2606,2000-10-01,2.5,1.4517,3278.36,263.8
2607,2000-10-01,2.5,1.453,3191.4,264.75
2608,2000-10-01,2.5,1.4505,3369.63,264.5
2609,2001-01-01,-1.1,1.4966,2381.19,272.2166666666667
2610,2001-01-01,-1.1,1.4977,2291.86,271.1
2611,2001-01-01,-1.1,1.5045,2616.69,267.15
2612,2001-01-01,-1.1,1.493,2566.83,267.1
2613,2001-01-01,-1.1,1.499,2407.65,267.4
2614,2001-01-01,-1.1,1.4969,2395.92,268.3
2615,2001-01-01,-1.1,1.49,2441.3,267.0
2616,2001-01-01,-1.1,1.491,2524.18,266.3
2617,2001-01-01,-1.1,1.4965,2640.57,264.15
2618,2001-01-01,-1.1,1.4778,2626.5,263.7
2619,2001-01-01,-1.1,1.47265,2622.525,263.5
2620,2001-01-01,-1.1,1.4675,2618.55,264.45
2621,2001-01-01,-1.1,1.4723,2682.78,263.5
2622,2001-01-01,-1.1,1.4755,2768.49,264.9
2623,2001-01-01,-1.1,1.4683,2770.38,264.9
2624,2001-01-01,-1.1,1.465,2757.91,266.15
2625,2001-01-01,-1.1,1.4715,2840.39,266.1
2626,2001-01-01,-1.1,1.4616,2859.15,264.25
2627,2001-01-01,-1.1,1.4605,2754.28,264.9
2628,2001-01-01,-1.1,1.459,2781.3,263.55
2629,2001-01-01,-1.1,1.457,2838.34,262.85
2630,2001-01-01,-1.1,1.4615,2838.35,264.95
2631,2001-01-01,-1.1,1.4613,2772.73,264.5
2632,2001-04-01,2.4,1.42,1782.97,255.95
2633,2001-04-01,2.4,1.4305,1673.0,257.1
2634,2001-04-01,2.4,1.435,1638.8,259.45
2635,2001-04-01,2.4,1.4266,1785.0,258.1
2636,2001-04-01,2.4,1.4383,1720.36,258.8
2637,2001-04-01,2.4,1.4469999999999998,1745.71,259.0
2638,2001-04-01,2.4,1.436,1852.03,256.65
